tmdb_id,imdb_id,title,original_title,release_date,year,original_language,runtime,genres,budget,revenue,popularity,tmdb_vote_average,tmdb_vote_count,production_companies
1046090,tt29319990,"The Pig, the Snake and the Pigeon",周處除三害,2023-10-06,2023,zh,134,Crime | Drama | Thriller,0,91608950,2.8686,7.3,247,An Attitude Production
664341,tt5198890,Eileen,Eileen,2023-12-01,2023,en,98,Thriller | Crime,16000000,1560142,2.2354,5.87,349,Likely Story | Film4 Productions | Omniscient Films | Fifth Season
758336,tt10276482,Love Again,Love Again,2023-05-04,2023,en,104,Romance | Drama | Comedy,9000000,10000000,2.7479,6.745,449,Screen Gems | Thunder Road | 2.0 Entertainment
934506,tt21348598,A Real Job,Un métier sérieux,2023-09-13,2023,fr,100,Comedy | Drama,8200000,3452861,2.1772,6.32,264,31 Juin Films | Les Films du Parc | France 2 Cinéma | Le Pacte | Les Films De Benjamin | Canal+ | Ciné+ | France Télévisions
555285,tt9185206,"Are You There God? It's Me, Margaret.","Are You There God? It's Me, Margaret.",2023-03-29,2023,en,106,Comedy | Drama,30000000,21800000,2.2882,7.166,471,Gracie Films | Lionsgate
552688,tt6968614,The Mother,The Mother,2023-05-04,2023,en,115,Action | Thriller,0,0,3.5316,6.628,1362,Vertigo Entertainment | Nuyorican Productions
921636,tt11274492,The Out-Laws,The Out-Laws,2023-07-07,2023,en,95,Romance | Action | Comedy,0,0,2.7676,5.991,766,Happy Madison Productions
1139087,tt28035641,Once Upon a Studio,Once Upon a Studio,2023-09-24,2023,en,9,Animation | Family | Fantasy | Comedy,0,0,2.4744,8.28,410,Walt Disney Animation Studios | Walt Disney Pictures
1189198,tt24429218,Genie,Genie,2023-11-22,2023,en,93,Fantasy | Comedy,0,0,2.4951,6.6,249,Working Title Films | Working Title Films
972118,tt16160622,The Goldman Case,Le Procès Goldman,2023-06-07,2023,fr,118,Drama | Crime | History,2600000,2883655,2.6456,6.934,228,Moonshaker | Tropdebonheur Productions
849869,tt16900880,Kill Boksoon,길복순,2023-02-17,2023,ko,137,Action | Drama | Thriller | Crime,0,0,2.0418,6.864,497,See Át Film
878361,tt12226632,Big George Foreman,Big George Foreman,2023-04-27,2023,en,129,History | Drama,32000000,3800000,2.3492,7.559,329,Mandalay Pictures | Affirm Films
994143,tt21307994,Skinamarink,Skinamarink,2023-01-13,2023,en,100,Horror,15000,2131183,2.5807,5.414,347,ERO Picture Company | BayView Entertainment
958182,tt24079846,Heroic,Heroico,2023-09-21,2023,es,88,Drama | Thriller,0,0,2.6487,7.2,200,Film i Väst | Common Ground Pictures | TEOREMA | Filmadora | CTT Exp & Rentals
792293,tt13957560,Dumb Money,Dumb Money,2023-09-15,2023,en,105,History | Comedy | Drama,30000000,20703794,2.2633,6.681,739,Black Bear Pictures | Ryder Picture Company | Winklevoss Pictures
942199,tt13130024,Simulant,Simulant,2023-03-29,2023,en,95,Science Fiction | Thriller,0,53095,2.3242,5.864,214,Wango Films | Myriad Pictures | Particular Crowd | Mongrel Media | TPC
983282,tt20859464,The Artifice Girl,The Artifice Girl,2023-04-27,2023,en,93,Science Fiction | Thriller | Mystery,0,0,2.3764,6.775,255,Paper Street Pictures | Last Resort Ideas
532408,tt3427252,The Boogeyman,The Boogeyman,2023-05-31,2023,en,99,Horror,35000000,82344833,2.5409,6.4,1026,21 Laps Entertainment | 20th Century Studios
1081676,tt26596953,Forgotten Love,Znachor,2023-09-26,2023,pl,140,Drama | Romance,0,0,3.684,7.9,328,MS Productions Magdalena Szwedkowicz | Endemol Shine Polska
1140056,tt27987407,Gold Brick,Cash,2023-07-06,2023,fr,95,Comedy | Crime | Drama,0,0,2.3822,6.142,264,24 25 Films
955531,tt19175696,Sister Death,Hermana Muerte,2023-10-05,2023,es,91,Drama | Horror,0,0,1.917,5.986,346,El Estudio
1181678,tt27391124,¿Quieres ser mi hijo?,¿Quieres ser mi hijo?,2023-09-21,2023,en,100,Comedy | Romance,0,0,1.8836,8.6,291,MarVista Entertainment
763165,tt5648882,The Burial,The Burial,2023-10-06,2023,en,126,Drama | History,32500000,0,2.164,7.069,577,Double Nickel Entertainment | Bobby Shriver Productions | Foxxhole Productions | Maven Screen Media | Amazon MGM Studios | Big Indie Pictures
999644,tt21276878,You Are So Not Invited to My Bat Mitzvah,You Are So Not Invited to My Bat Mitzvah,2023-08-18,2023,en,103,Comedy,0,0,2.055,6.401,479,Happy Madison Productions | Alloy Entertainment
837335,tt14561712,La Chimera,La chimera,2023-10-12,2023,it,131,Drama | Fantasy | Comedy,0,4933288,2.5899,7.3,521,Tempesta | RAI Cinema | Ad Vitam Production | Amka Films | ARTE France Cinéma | RSI | TRT 12 PUNTO
1006462,tt15670222,The Flood,The Flood,2023-07-14,2023,en,93,Action | Mystery | Thriller | Horror,0,0,2.091,6.17,277,Hillin Entertainment | Ashland Hill Media Finance | BGG Capital | Red Phoenix Productions | The Video Store | Benetone Films
843794,tt22352848,JUNG_E,정이,2023-01-12,2023,ko,98,Science Fiction,0,0,1.9233,6.119,647,Climax Studios
1085103,tt17219484,Clock,Clock,2023-03-28,2023,en,92,Horror | Thriller,0,0,2.1039,5.55,251,20th Digital Studio
830764,tt14145436,Pet Sematary: Bloodlines,Pet Sematary: Bloodlines,2023-09-23,2023,en,87,Horror,0,0,2.2886,5.566,409,Paramount Players | di Bonaventura Pictures
1047016,tt23573936,The Commander,Comandante,2023-10-31,2023,it,120,War | History | Drama,15000000,0,1.7644,6.938,208,Indigo Film | RAI Cinema | O'Groove | Tramp | VGroove | Wise srl | Bedside Productions
740441,tt26160190,Unlocked,스마트폰을 떨어뜨렸을 뿐인데,2023-02-17,2023,ko,117,Thriller,0,0,2.7713,7.3,379,Studio N | Mizi Film | CJ Entertainment
912520,tt22487338,The Nature of Love,Simple comme Sylvain,2023-09-22,2023,fr,110,Romance | Comedy | Drama,0,2349665,1.9853,7.085,206,Metafilms | MK Productions
963765,tt13055264,Strange Way of Life,Extraña forma de vida,2023-05-26,2023,es,31,Drama | Western | Romance,800000,1064830,1.615,6.299,358,El Deseo | Saint Laurent
958196,tt14781036,Inside,Inside,2023-03-09,2023,en,106,Thriller | Drama,0,170000,2.5937,5.63,493,A Private View | Heretic | Schiwago Film | MMC Movies | BNP Paribas Fortis | ERT
1098110,tt18073328,Blood & Gold,Blood & Gold,2023-04-21,2023,de,100,Action | Drama | War,0,0,2.3328,6.662,397,Rat Pack Filmproduktion
980078,tt19623240,Winnie the Pooh: Blood and Honey,Winnie the Pooh: Blood and Honey,2023-01-26,2023,en,84,Horror | Thriller,100000,7717044,2.0425,4.992,1521,Jagged Edge Productions | ITN Distribution
972230,tt20879602,Maybe I Do,Maybe I Do,2023-01-27,2023,en,95,Comedy | Romance | Drama,7500000,4393504,2.3015,5.433,261,Fifth Season | Vincent Newman Entertainment
779816,tt11068094,White Bird,White Bird,2023-10-25,2023,en,121,Drama | War,20000000,8799528,1.8314,7.843,214,Participant | Mandeville Films | 2DUX² | Kingdom Story Company | Lionsgate | Media Capital Technologies
1056380,tt21874760,The Coffee Table,La mesita del comedor,2023-11-30,2023,es,91,Horror | Thriller | Drama | Comedy,0,16630,1.9867,6.949,263,La Charito Films | Alhena Production | Apocalipsis Producciones
829051,tt8373206,About My Father,About My Father,2023-05-25,2023,en,90,Comedy,29100000,18167819,1.7399,6.061,384,Lionsgate | Depth of Field | Media Capital Technologies
586810,tt26915336,Mars Express,Mars Express,2023-11-22,2023,fr,89,Animation | Science Fiction | Action | Mystery,7900000,1455713,2.1216,7.459,461,Gébéka Films | Je suis bien content | Les Productions de la Plume | Amopix | France 3 Cinéma | Everybody on Deck | Ev.L Prod | Shine Conseils
813477,tt14379088,Shin Kamen Rider,シン・仮面ライダー,2023-03-17,2023,ja,121,Action | Drama | Science Fiction,0,15787771,2.0157,7,296,khara | Cine Bazar | Toei Company | Ishimori Production | TV Asahi | ADK Emotions | Bandai | dentsu | Horipro | Akatsuki | MBS | The Asahi Shimbun | Toho Entertainment | GYAO
890771,tt10279472,The Black Demon,The Black Demon,2023-04-26,2023,en,101,Thriller | Horror,0,0,2.0291,5.9,678,Mucho Mas Media | Silk Mass | The Avenue Entertainment | Highland Film Group
956920,tt23060796,There's Something in the Barn,There's Something in the Barn,2023-11-02,2023,en,100,Horror | Comedy | Fantasy,0,1295585,2.5628,6.145,211,Don Films | 74 Entertainment | Charades
1172674,tt28912858,The Rat Catcher,The Rat Catcher,2023-09-28,2023,en,17,Comedy,0,0,1.5093,6.604,476,American Empirical Pictures | Indian Paintbrush
985617,tt24068064,Reality,Reality,2023-06-02,2023,en,83,Drama | Thriller,0,0,2.0898,6.427,546,In The Cut Films | Fit Via Vi | Seaview Productions | Cinereach | Burn These Words Films | Tanbark Pictures | 2 SQ FT
1087040,tt26739529,Money Shot: The Pornhub Story,Money Shot: The Pornhub Story,2023-03-15,2023,en,95,Documentary,0,0,1.8469,5.755,335,Jigsaw Productions
1000492,tt24070754,All Your Faces,Je verrai toujours vos visages,2023-03-29,2023,fr,115,Drama,0,0,1.9788,7.944,651,Chi-Fou-Mi Productions | Trésor Films | France 3 Cinéma
862557,tt8051894,The Hill,The Hill,2023-08-18,2023,en,121,History | Drama,0,7600000,1.9412,7.67,292,RainMaker Films | Reserve Entertainment | Vitamin A Films | Rescue Dog Productions
746524,tt13280054,Blood,Blood,2023-01-12,2023,en,108,Horror | Mystery | Thriller,0,0,2.1396,6.4,225,H2L Media Group | Rhea Films | Hercules Film Fund | 1821 Pictures | Thundersnow Pictures
889675,tt15768848,The Pod Generation,The Pod Generation,2023-08-11,2023,en,110,Science Fiction | Comedy | Romance,0,0,1.7181,5.977,238,Quad Productions | SCOPE Pictures | BeTV | Proximus | RTBF | Echo Studio | Benuts | Aden Film | Multiversx | Magical Thinking Pictures
760245,tt8258502,Foe,Foe,2023-10-06,2023,en,111,Science Fiction | Drama,0,0,1.7848,5.727,277,I Am That | See-Saw Films | Anonymous Content
866413,tt14826022,You People,You People,2023-01-20,2023,en,117,Romance | Comedy,0,0,1.621,5.639,744,Khalabo Ink Society | Misher Films | Strong Baby Productions
1063879,tt26744289,Infested,Vermines,2023-12-27,2023,fr,106,Horror | Thriller,0,2110014,1.4274,6.592,542,My Box Films | Tandem | France Télévisions | Impact Film | Cinécap 6 | Cinéaxe 5 | Cofimage 34 | SG Image 2022 | Indéfilms 12
866346,tt14827638,The Retirement Plan,The Retirement Plan,2023-08-24,2023,en,103,Action | Comedy | Crime,0,0,1.4849,6,303,Darius Films | Productivity Media | Falling Forward Films | Saturn Films
1146302,tt28254460,Sly,Sly,2023-09-16,2023,en,97,Documentary,0,0,1.5204,7.224,208,Balboa Productions | Zanker Delcanto Productions | Critical Content
675531,tt9204328,Dark Harvest,Dark Harvest,2023-10-11,2023,en,96,Horror | Fantasy | Thriller,0,0,1.757,5.995,282,Matt Tolmach Productions | Metro-Goldwyn-Mayer
881164,tt2560078,Boston Strangler,Boston Strangler,2023-03-16,2023,en,113,Crime | Mystery | Thriller,0,0,1.6025,6.653,796,20th Century Studios | LuckyChap Entertainment | Langley Park Productions | Scott Free Productions
991708,tt21113540,El Conde,El Conde,2023-09-07,2023,es,111,Fantasy | Comedy | Horror,10000000,0,1.3377,6.163,326,Fabula
1024773,tt15683734,It Lives Inside,It Lives Inside,2023-09-06,2023,en,99,Horror | Mystery,0,4800000,1.6168,5.708,272,NEON | QC Entertainment | Brightlight Pictures
862968,tt15257160,Pain Hustlers,Pain Hustlers,2023-10-20,2023,en,122,Drama,0,0,2.1747,6.652,726,Grey Matter Productions | Wychwood Media
986280,tt21027780,Fallen Leaves,Kuolleet lehdet,2023-09-14,2023,fi,81,Romance | Comedy | Drama,1480000,12400000,1.3814,7.14,683,Sputnik | Bufo | Pandora Film
1119173,tt15282148,A Beautiful Life,A Beautiful Life,2023-06-01,2023,da,99,Drama | Music | Romance,0,0,1.5763,6.8,258,SF Studios | Rocket Road Pictures
1140066,tt21308888,Paradise,Paradise,2023-06-24,2023,de,117,Science Fiction | Thriller,0,0,1.6315,6.481,669,NEUESUPER
961718,tt27714278,Medellin,Medellin,2023-06-01,2023,fr,104,Action | Comedy,0,0,1.7984,5.655,220,Mandarin Production | Autodidakte
1150394,tt28283972,La Leyenda de los Chaneques,La Leyenda de los Chaneques,2023-07-14,2023,es,89,Animation | Comedy | Family | Horror,1100000,0,1.3921,8.368,253,Ánima Estudios
967874,tt14860210,Father & Soldier,Tirailleurs,2023-01-04,2023,fr,109,War | Drama | History,0,8598322,1.7525,5.998,249,Korokoro | UNITÉ | Sy Possible Africa | Gaumont | France 3 Cinéma | Mille Soleils
823452,tt1856080,The Boys in the Boat,The Boys in the Boat,2023-12-25,2023,en,123,Drama | History,40000000,54401583,1.318,7.2,322,Smokehouse Pictures | Spyglass Media Group | Amazon MGM Studios
1061671,tt18376122,"Pamela, A Love Story","Pamela, A Love Story",2023-01-30,2023,en,113,Documentary,0,0,1.0569,6.994,234,Tripod Media | Dorothy St Pictures
937746,tt14225838,Io Capitano,Io capitano,2023-09-07,2023,it,121,Adventure | Drama,13272819,0,1.6775,7.801,788,Archimede | RAI Cinema | Tarantula | Pathé | Logical Content Ventures
920125,tt6436620,White Men Can't Jump,White Men Can't Jump,2023-05-11,2023,en,101,Comedy | Drama,0,0,1.6802,6.371,284,20th Century Studios | Khalabo Ink Society | Mortal Media
1149381,tt28290233,Soulcatcher,Operacja: Soulcatcher,2023-08-02,2023,pl,99,Action | War,0,0,1.1994,6.351,282,Lightcraft
1008392,tt11703244,The Blackening,The Blackening,2023-06-15,2023,en,97,Horror | Comedy,5000000,16000000,1.5226,5.9,376,MRC | CatchLight Studios | Artists First | Tracy Yvonne Productions | The Story Company | Lionsgate
621587,tt10767052,Next Goal Wins,Next Goal Wins,2023-11-16,2023,en,104,Comedy | Drama,14000000,18062279,1.128,6.409,544,The Imaginarium | Searchlight Pictures | TSG Entertainment | Garrett Basch Productions | Defender Films | Archer's Mark
1190012,tt29474455,South Park: Joining the Panderverse,South Park: Joining the Panderverse,2023-10-27,2023,en,49,Animation | Comedy | Science Fiction | TV Movie,0,0,1.4629,7.617,253,MTV Entertainment Studios
1003579,tt24223450,Batman: The Doom That Came to Gotham,Batman: The Doom That Came to Gotham,2023-03-10,2023,en,86,Animation | Fantasy | Action | Mystery | Horror,0,0,1.4314,6.685,240,DC Entertainment | Warner Bros. Animation
1002185,tt21940010,A Million Miles Away,A Million Miles Away,2023-09-08,2023,en,122,Drama | History,0,0,1.2651,7.633,496,Select Films | Redrum | Amazon MGM Studios
989672,tt23049206,Just the Two of Us,L'Amour et les Forêts,2023-05-24,2023,fr,105,Thriller | Drama | Romance,6300000,5099005,1.1461,7.008,313,Rectangle Productions | France 2 Cinéma | Les Films de Françoise
736769,tt9873892,They Cloned Tyrone,They Cloned Tyrone,2023-06-14,2023,en,122,Comedy | Science Fiction | Mystery,47000000,0,1.1568,6.563,686,MACRO | Made With Love Media
1058699,tt19853258,STILL: A Michael J. Fox Movie,STILL: A Michael J. Fox Movie,2023-01-20,2023,en,95,Documentary,0,0,0.9275,7.781,210,Concordia Studio
723347,tt12579470,Robots,Robots,2023-04-26,2023,en,93,Comedy | Science Fiction | Romance | Fantasy,0,0,1.375,5.58,238,Company Films | Robots Filmproduktion | Road Film | RocketScience | Elevated Films
1001811,tt21103300,My Big Fat Greek Wedding 3,My Big Fat Greek Wedding 3,2023-09-07,2023,en,92,Comedy | Romance,0,34900000,1.1899,5.913,212,Playtone | Gold Circle Entertainment | Artistic Films | Focus Features
801112,tt14137416,Kidnapped,Rapito,2023-05-25,2023,it,134,Drama | History,14100000,4123091,1.1342,7.314,347,The Match Factory | IBC MOvie | Kavac Film | RAI Cinema | Ad Vitam Production | BR | ARTE France Cinéma
1110358,tt28236368,Yannick,Yannick,2023-08-02,2023,fr,67,Comedy | Drama | Thriller,0,3500000,1.2719,7.066,677,Chi-Fou-Mi Productions | Atelier de Production
1064024,tt24870072,Locked In,Locked In,2023-11-01,2023,en,96,Thriller,0,0,1.3231,5.273,278,Neon Films | Gaumont
898673,tt16252698,Passages,Passages,2023-06-28,2023,fr,92,Romance | Drama,0,1103374,1.1012,6.335,215,SBS Productions | KNM
895549,tt5302918,NYAD,NYAD,2023-10-18,2023,en,120,Drama | History,0,0,1.1533,7.087,509,Black Bear Pictures | Mad Chance | SPG3 Entertainment | Zurich Avenue
1172675,tt28912758,The Swan,The Swan,2023-09-27,2023,en,17,Drama,0,0,1.1683,6.797,490,American Empirical Pictures | Indian Paintbrush
1085218,tt20204996,Darkland: The Return,Underverden 2,2023-04-13,2023,da,110,Thriller | Action,0,0,1.3673,6.429,586,Profile Pictures
703451,tt12823454,Your Place or Mine,Your Place or Mine,2023-02-10,2023,en,109,Romance | Comedy,0,0,1.0747,6.284,821,Hello Sunshine | Aggregate Films | Lean Machine
1044648,tt18394610,Nuovo Olimpo,Nuovo Olimpo,2023-11-01,2023,it,112,Romance | Drama,0,0,1.1098,6.944,217,R&C Produzioni | Faros Film
982271,tt20768712,Book Club: The Next Chapter,Book Club: The Next Chapter,2023-05-11,2023,en,108,Comedy | Romance,20000000,27849137,1.0807,6.3,209,Makeready | Fifth Season | Apartment Story | Focus Features | Universal Pictures
898713,tt14160834,Rustin,Rustin,2023-11-03,2023,en,108,Drama | History,0,0,0.8446,6.525,203,Higher Ground
1010826,tt18260564,Killer Book Club,El club de los lectores criminales,2023-08-25,2023,es,89,Horror | Thriller,0,0,0.9303,5.605,304,Brutal Media
1003580,tt22769820,Legion of Super-Heroes,Legion of Super-Heroes,2023-02-07,2023,en,84,Animation | Action | Science Fiction,0,0,1.3091,6.423,213,Warner Bros. Animation | DC Entertainment
1068141,tt23219684,Mighty Morphin Power Rangers: Once & Always,Mighty Morphin Power Rangers: Once & Always,2023-04-19,2023,en,55,Action | Adventure | Science Fiction | Family,0,0,1.0766,6.541,281,Toei Company | Entertainment One
986054,tt21232992,Theater Camp,Theater Camp,2023-07-13,2023,en,93,Comedy,5000000,4400000,0.6978,6.5,201,Gloria Sanchez Productions | Topic Studios | Picturestart
977013,tt3463938,Haunting of the Queen Mary,Haunting of the Queen Mary,2023-07-21,2023,en,125,Horror | Thriller | Mystery,0,0,1.1219,5.3,223,White Horse Pictures | Imagination Design Works | Creativity Capital | Fulwell 73 Productions | BCP Asset Management
790459,tt13968674,Fingernails,Fingernails,2023-10-27,2023,en,113,Romance | Science Fiction | Drama,0,0,0.8905,5.958,203,Dirty Films | FilmNation Entertainment
1107872,tt19724192,Mother's Day,Dzień Matki,2023-05-24,2023,pl,94,Thriller | Action,0,0,1.12,5.843,239,Akson Studio
1149947,tt28240284,To End All War: Oppenheimer & the Atomic Bomb,To End All War: Oppenheimer & the Atomic Bomb,2023-07-09,2023,en,88,Documentary | History,0,0,0.9921,7.717,226,NBC News Studios
787781,tt13405810,Quiz Lady,Quiz Lady,2023-09-09,2023,en,100,Comedy,0,0,1.1477,6.73,287,20th Century Studios | Artists First | Gloria Sanchez Productions
800301,tt13430858,What's Love Got to Do with It?,What's Love Got to Do with It?,2023-01-26,2023,en,109,Romance | Comedy,0,10898395,0.772,6,231,Working Title Films | Instinct Productions | StudioCanal
1000081,tt23898856,Sentinelle,Sentinelle,2023-08-27,2023,fr,98,Action | Comedy | Crime,5000000,0,1.1143,5.219,292,22h22 | Les films entre 2 et 4
957608,tt18550220,Junkyard Dog,Chien de la casse,2023-04-19,2023,fr,93,Drama | Romance | Comedy,0,0,0.6935,6.909,375,Insolence Productions
1008005,tt18072540,The Communion Girl,La niña de la comunión,2023-02-09,2023,es,103,Horror,0,0,0.7512,6,240,Ikiru Films | Atresmedia | Warner Bros. Entertainment España | La Terraza Films | Movistar Plus+ | Orange | TVE
