"title","year","decade","genre_main","imdb_weighted_rating","budget","revenue","profit","profitability","log_budget","log_revenue","tag"
"St Trinian's",2007,"2000s","Comedy",5.81395494741279,1.4e+07,29066483,15066483,1.07617735714286,7.14612803567824,7.46339248598107,"Intermedia"
"The Conspirator",2011,"2010s","Crime",6.87666942872273,2.5e+07,15478800,-9521200,-0.380848,7.39794000867204,7.18973728880301,"Intermedia"
"Hugo",2011,"2010s","Adventure",7.49613506448712,1.7e+08,185770160,15770160,0.0927656470588235,8.23044892137827,8.26897595514683,"Intermedia"
"City of Ember",2008,"2000s","Adventure",6.3966683210683,5.5e+07,17869048,-37130952,-0.675108218181818,7.74036268949424,7.25210141544016,"Intermedia"
"The Day the Earth Stood Still",2008,"2000s","Drama",5.50350891143306,8e+07,233093859,153093859,1.9136732375,7.90308998699194,8.36753083191807,"Intermedia"
"Solomon Kane",2009,"2000s","Adventure",6.10068420186673,4.5e+07,19700000,-25300000,-0.562222222222222,7.65321251377534,7.29446622616159,"Intermedia"
"Little Fockers",2010,"2010s","Comedy",5.50520788990322,1e+08,310650585,210650585,2.10650585,8,8.49227217578925,"Intermedia"
"A Perfect Getaway",2009,"2000s","Thriller",6.495755198172,1.4e+07,22852638,8852638,0.632331285714286,7.14612803567824,7.3589363401921,"Intermedia"
"The Inhabited Island",2008,"2000s","Science Fiction",5.2505255778023,36500000,21834845,-14665155,-0.401785068493151,7.56229286445647,7.33915011332246,"Baja calidad + poco rentable"
"Justice League",2017,"2010s","Action",6.00030981827133,3e+08,661326987,361326987,1.20442329,8.47712125471966,8.82041624547132,"Intermedia"
"Elegy",2008,"2000s","Drama",6.67798887961091,1.3e+07,14894347,1894347,0.145719,7.11394335230684,7.17302146757031,"Intermedia"
"The Other Man",2008,"2000s","Drama",5.45380644151389,1.5e+07,1143856,-13856144,-0.923742933333333,7.17609125905568,6.05837135457789,"Baja calidad + poco rentable"
"17 Again",2009,"2000s","Comedy",6.39893896477301,2e+07,136300000,116300000,5.815,7.30102999566398,8.13449585583467,"Intermedia"
"Hitchcock",2012,"2010s","Drama",6.79231974583588,15700000,27039669,11339669,0.722271910828026,7.19589965240923,7.43200137098434,"Intermedia"
"The Reader",2008,"2000s","Drama",7.59470853506352,3.2e+07,108902486,76902486,2.4032026875,7.50514997831991,8.03703779383988,"Intermedia"
"Bandslam",2009,"2000s","Comedy",6.29126048607333,2e+07,12225023,-7774977,-0.38874885,7.30102999566398,7.08724968487244,"Intermedia"
"Old Dogs",2009,"2000s","Comedy",5.32056291051957,3.5e+07,96753696,61753696,1.76439131428571,7.54406804435028,7.98566756409659,"Intermedia"
"Fair Game",2010,"2010s","Drama",6.787964131772,2.2e+07,25806953,3806953,0.173043318181818,7.34242268082221,7.41173673087462,"Intermedia"
"Mary and Max",2009,"2000s","Animation",8.09032076305415,8240000,1740429,-6499571,-0.788782888349515,6.91592721169712,6.24065631113817,"Alta calidad + poco rentable"
"Sucker Punch",2011,"2010s","Action",6.10021223770226,8.2e+07,89792502,7792502,0.095030512195122,7.91381385238372,7.95324007301497,"Intermedia"
"Lottery Ticket",2010,"2010s","Comedy",5.18140503131533,1.7e+07,24719879,7719879,0.454110529411765,7.23044892137827,7.39304634061739,"Baja calidad + poco rentable"
"The Chronicles of Narnia: The Voyage of the Dawn Treader",2010,"2010s","Adventure",6.29918019542891,1.55e+08,415686217,260686217,1.68184656129032,8.19033169817029,8.61876562474658,"Intermedia"
"Nick and Norah's Infinite Playlist",2008,"2000s","Romance",6.59546352607602,9e+06,33600000,24600000,2.73333333333333,6.95424250943933,7.52633927738984,"Intermedia"
"The Adventures of Tintin",2011,"2010s","Adventure",7.29548603347217,1.3e+08,373993951,243993951,1.87687654615385,8.11394335230684,8.57286457795298,"Intermedia"
"Fantasy Island",2020,"2020s","Adventure",4.91956965759852,7e+06,49500000,42500000,6.07142857142857,6.84509804001426,7.69460519893357,"Baja calidad + muy rentable"
"Machete",2010,"2010s","Action",6.59788132603058,10500000,45491656,34991656,3.33253866666667,7.02118929906994,7.65793174642705,"Intermedia"
"Valkyrie",2008,"2000s","Drama",7.09653467407411,7.5e+07,200276000,125276000,1.67034666666667,7.8750612633917,8.30162890889386,"Intermedia"
"Surrogates",2009,"2000s","Science Fiction",6.2992186511654,8e+07,122444772,42444772,0.53055965,7.90308998699194,8.08794024687174,"Intermedia"
"Like Stars on Earth",2007,"2000s","Drama",8.29064771858526,2600000,28430000,25830000,9.93461538461538,6.41497334797082,7.45377685969044,"Alta calidad + muy rentable"
"The Irony of Fate. The Sequel",2007,"2000s","Comedy",5.14892619987545,5e+06,55635037,50635037,10.1270074,6.69897000433602,7.7453483812113,"Baja calidad + muy rentable"
"Sherlock Holmes",2009,"2000s","Action",7.49808171616592,9e+07,524028679,434028679,4.82254087777778,7.95424250943933,8.71935505566811,"Intermedia"
"Traitor",2008,"2000s","Drama",6.88789083559861,2.2e+07,23530831,1530831,0.0695832272727273,7.34242268082221,7.37163726471711,"Intermedia"
"27 Dresses",2008,"2000s","Comedy",6.10029671261641,3e+07,160300000,130300000,4.34333333333333,7.47712125471966,8.20493352235414,"Intermedia"
"Dear John",2010,"2010s","Drama",6.29911604652396,2.5e+07,114977104,89977104,3.59908416,7.39794000867204,8.06061136560184,"Intermedia"
"The Green Hornet",2011,"2010s","Action",5.80209928116251,1.2e+08,227817248,107817248,0.898477066666667,8.07918124604763,8.35758660133947,"Baja calidad + poco rentable"
"Flash Point",2007,"2000s","Action",6.66470089604484,8e+06,6177725,-1822275,-0.227784375,6.90308998699194,6.79082857187726,"Intermedia"
"Army of the Dead",2021,"2020s","Crime",5.80177852379461,9e+07,190700000,100700000,1.11888888888889,7.95424250943933,8.280350693046,"Intermedia"
"Hanna",2011,"2010s","Action",6.69746247193479,3e+07,63782078,33782078,1.12606926666667,7.47712125471966,7.80469866431478,"Intermedia"
"The Wolf of Wall Street",2013,"2010s","Crime",8.19882876476369,1e+08,407038432,307038432,3.07038432,8,8.60963541663933,"Alta calidad + muy rentable"
"Bhool Bhulaiyaa",2007,"2000s","Comedy",7.46528910983691,3800000,9900000,6100000,1.60526315789474,6.57978359661681,6.99563519459755,"Intermedia"
"Ghost Town",2008,"2000s","Comedy",6.69334890068471,2e+07,27100000,7100000,0.355,7.30102999566398,7.43296929087441,"Intermedia"
"Mermaid",2007,"2000s","Comedy",6.98339930042959,1700000,1431983,-268017,-0.157657058823529,6.23044892137827,6.15593786221065,"Intermedia"
"A Journal for Jordan",2021,"2020s","Drama",6.03623392255001,2.5e+07,6700000,-18300000,-0.732,7.39794000867204,6.82607480270083,"Intermedia"
"College Road Trip",2008,"2000s","Comedy",4.4967713118679,2.5e+07,51549674,26549674,1.06198696,7.39794000867204,7.71222592315108,"Intermedia"
"Straw Dogs",2011,"2010s","Drama",5.80923979577117,2.5e+07,10324441,-14675559,-0.58702236,7.39794000867204,7.01386654679939,"Baja calidad + poco rentable"
"The Rental",2020,"2020s","Horror",5.71042504810248,3500000,4311042,811042,0.231726285714286,6.54406804435028,6.63458225395558,"Baja calidad + poco rentable"
"Sex and the City",2008,"2000s","Comedy",5.70341399553112,6.5e+07,418800000,353800000,5.44307692307692,7.81291335664286,8.6220066730068,"Baja calidad + muy rentable"
"He's Just Not That Into You",2009,"2000s","Comedy",6.39873175281455,4e+07,178866158,138866158,3.47165395,7.60205999132796,8.25252817855416,"Intermedia"
"The Last Voyage of the Demeter",2023,"2020s","Horror",6.10079632204081,4.5e+07,21600000,-23400000,-0.52,7.65321251377534,7.33445375115093,"Intermedia"
"Megamind",2010,"2010s","Animation",7.29643437589859,1.3e+08,321885765,191885765,1.47604434615385,8.11394335230684,8.50770177097375,"Intermedia"
"The Little Things",2021,"2020s","Drama",6.29896167109974,3e+07,29942746,-57254,-0.00190846666666667,7.47712125471966,7.47629162626626,"Intermedia"
"My Cousin",2020,"2020s","Comedy",5.83112718377392,10854516,2982559,-7871957,-0.725224137124124,7.03561046314599,6.47458904349778,"Baja calidad + poco rentable"
"The Young Messiah",2016,"2010s","Drama",5.78989828745744,18500000,6500000,-1.2e+07,-0.648648648648649,7.26717172840301,6.81291335664286,"Baja calidad + poco rentable"
"Hansel & Gretel",2007,"2000s","Fantasy",6.612079875056,4e+06,2206625,-1793375,-0.44834375,6.60205999132796,6.34372853421811,"Intermedia"
"Laal Singh Chaddha",2022,"2020s","Drama",5.60305097174455,2.3e+07,1.6e+07,-7e+06,-0.304347826086957,7.36172783601759,7.20411998265593,"Baja calidad + poco rentable"
"Countdown",2019,"2010s","Horror",5.41431724370173,6500000,48021766,41521766,6.387964,6.81291335664286,7.68143812719024,"Baja calidad + muy rentable"
"Unhinged",2020,"2020s","Action",6.00179617287002,3.3e+07,39238300,6238300,0.189039393939394,7.51851393987789,7.59371018329985,"Intermedia"
"Antebellum",2020,"2020s","Horror",5.81092631917751,1.5e+07,7060384,-7939616,-0.529307733333333,7.17609125905568,6.84882832209229,"Baja calidad + poco rentable"
"Zack and Miri Make a Porno",2008,"2000s","Comedy",6.49815634819479,2.4e+07,42105111,18105111,0.754379625,7.38021124171161,7.62433481660459,"Intermedia"
"The Iron Lady",2011,"2010s","History",6.3979143706928,1.3e+07,115890792,102890792,7.91467630769231,7.11394335230684,8.06404893085184,"Intermedia"
"Gangubai Kathiawadi",2022,"2020s","Crime",7.77556000276357,1.2e+07,25300000,13300000,1.10833333333333,7.07918124604763,7.40312052117582,"Intermedia"
"Sono solo fantasmi",2019,"2010s","Comedy",5.77601872014788,1143043,1554631,411588,0.360080941836834,6.05806256837556,6.19162732347156,"Baja calidad + poco rentable"
"Jesus Revolution",2023,"2020s","Drama",7.0453856059416,1.5e+07,52300000,37300000,2.48666666666667,7.17609125905568,7.71850168886727,"Intermedia"
"Slumdog Millionaire",2008,"2000s","Drama",7.99796212153039,1.5e+07,378400000,363400000,24.2266666666667,7.17609125905568,8.57795112772975,"Alta calidad + muy rentable"
"Megalopolis",2024,"2020s","Science Fiction",4.73518786300375,1.2e+08,14387154,-105612846,-0.88010705,8.07918124604763,7.15797489231482,"Baja calidad + poco rentable"
"Knight and Day",2010,"2010s","Action",6.29935352685709,1.17e+08,261989769,144989769,1.23922879487179,8.06818586174616,8.41828433195486,"Intermedia"
"Fast & Furious",2009,"2000s","Action",6.49896111966257,8.5e+07,363164265,278164265,3.27252076470588,7.92941892571429,8.5601031078093,"Intermedia"
"Milk",2008,"2000s","History",7.49276770109438,2e+07,54600000,34600000,1.73,7.30102999566398,7.73719264270474,"Intermedia"
"Dylan Dog: Dead of Night",2011,"2010s","Action",5.16189647073149,2e+07,4634062,-15365938,-0.7682969,7.30102999566398,6.66596184000159,"Baja calidad + poco rentable"
"Alice in Wonderland",2010,"2010s","Family",6.39947287477318,2e+08,1025467110,825467110,4.12733555,8.30102999566398,9.01092173571894,"Intermedia"
"Child 44",2015,"2010s","Crime",6.39694679943559,5e+07,12951093,-37048907,-0.74097814,7.69897000433602,7.11230642199548,"Intermedia"
"Beverly Hills Chihuahua",2008,"2000s","Comedy",4.07639509538057,2e+07,149281606,129281606,6.4640803,7.30102999566398,8.17400629865046,"Baja calidad + muy rentable"
"Shazam! Fury of the Gods",2023,"2020s","Comedy",5.90177652651187,1.1e+08,134221819,24221819,0.220198354545455,8.04139268515823,8.12782312016281,"Baja calidad + poco rentable"
"Fame",2009,"2000s","Music",5.06317793109706,1.8e+07,77211836,59211836,3.28954644444444,7.25527250510331,7.88768387955183,"Baja calidad + muy rentable"
"The Nun II",2023,"2020s","Horror",5.60697332679498,38500000,269670590,231170590,6.00443090909091,7.5854607295085,8.43083358532137,"Baja calidad + muy rentable"
"Bones and All",2022,"2020s","Horror",6.79097208752481,1.6e+07,15234907,-765093,-0.0478183125,7.20411998265593,7.18283980745859,"Intermedia"
"Goodrich",2024,"2020s","Comedy",6.28252413940226,5e+06,1559772,-3440228,-0.6880456,6.69897000433602,6.19306111990665,"Intermedia"
"The Runaways",2010,"2010s","Music",6.49354136280281,1e+07,2995811,-7004189,-0.7004189,7,6.47651441108143,"Intermedia"
"Loro",2018,"2010s","Drama",6.63960913914757,2.1e+07,1681525,-19318475,-0.919927380952381,7.32221929473392,6.22570332855302,"Intermedia"
"Our Brand Is Crisis",2015,"2010s","Comedy",6.10221543123561,2.8e+07,7002261,-20997739,-0.74991925,7.44715803134222,6.84523829448203,"Intermedia"
"The Sisterhood of the Traveling Pants 2",2008,"2000s","Adventure",6.19863655258011,2.7e+07,44352417,17352417,0.642682111111111,7.43136376415899,7.64691729183766,"Intermedia"
"A Serious Man",2009,"2000s","Comedy",6.99465202085571,7e+06,31400000,24400000,3.48571428571429,6.84509804001426,7.49692964807322,"Intermedia"
"Bye Bye Morons",2020,"2020s","Comedy",6.63813435097364,9700000,16955173,7255173,0.747955979381443,6.98677173426625,7.22930222540647,"Intermedia"
"Les Misérables",2019,"2010s","Crime",7.55366098364036,2500000,54606372,52106372,20.8425488,6.39794000867204,7.73724332334527,"Alta calidad + muy rentable"
"Selma",2014,"2010s","History",7.4864846904874,2e+07,66787908,46787908,2.3393954,7.30102999566398,7.82469784025639,"Intermedia"
"Eden Lake",2008,"2000s","Horror",6.69494228643302,12850990,3984669,-8866321,-0.689932915674201,7.10893658564207,6.60039225109124,"Intermedia"
"Centurion",2010,"2010s","Adventure",6.29839369789334,1.2e+07,6890432,-5109568,-0.425797333333333,7.07918124604763,6.83824645112892,"Intermedia"
"Certified Copy",2010,"2010s","Drama",7.1647012950151,7e+06,7736632,736632,0.105233142857143,6.84509804001426,6.88855193973335,"Intermedia"
"The Gangster, the Cop, the Devil",2019,"2010s","Crime",6.97407252826975,6500000,25775371,19275371,2.96544169230769,6.81291335664286,7.41120492505519,"Intermedia"
"Marry Me",2022,"2020s","Romance",6.10113986663862,2.3e+07,4.4e+07,2.1e+07,0.91304347826087,7.36172783601759,7.64345267648619,"Intermedia"
"(500) Days of Summer",2009,"2000s","Comedy",7.59762516759349,7500000,60781545,53281545,7.104206,6.8750612633917,7.78377173517213,"Alta calidad + muy rentable"
"Never Back Down",2008,"2000s","Drama",6.49690838888066,2e+07,41627431,21627431,1.08137155,7.30102999566398,7.61937960961484,"Intermedia"
"The Way Back",2010,"2010s","Drama",7.29103130813508,3e+07,24172201,-5827799,-0.194259966666667,7.47712125471966,7.38331619689646,"Intermedia"
"Les Blagues de Toto",2020,"2020s","Comedy",5.76956882263704,6438600,8859185,2420585,0.37594896406051,6.80879144525228,6.9473937708393,"Baja calidad + poco rentable"
"Step Up 2: The Streets",2008,"2000s","Music",6.19952949854075,2.3e+07,150988382,127988382,5.56471226086957,7.36172783601759,8.17894353121762,"Intermedia"
"Il Divo",2008,"2000s","Drama",7.15070706487859,7275000,11260366,3985366,0.547816632302406,6.86183299765795,7.05155250678505,"Intermedia"
"Wild Child",2008,"2000s","Comedy",6.10080522156537,2e+07,2.2e+07,2e+06,0.1,7.30102999566398,7.34242268082221,"Intermedia"
"Argo",2012,"2010s","Drama",7.69766466519003,44500000,232300000,187800000,4.22022471910112,7.64836001098093,8.36604920980024,"Alta calidad + muy rentable"
"Choke",2008,"2000s","Comedy",6.39313875391828,3e+06,3982459,982459,0.327486333333333,6.47712125471966,6.60015131337074,"Intermedia"
"Om Shanti Om",2007,"2000s","Comedy",6.78857726005939,9100000,37707444,28607444,3.14367516483516,6.95904139232109,7.57642709474141,"Intermedia"
"Gemini Man",2019,"2010s","Science Fiction",5.70348635064486,1.4e+08,173469516,33469516,0.239067971428571,8.14612803567824,8.23922316675702,"Baja calidad + poco rentable"
"The Goddess of Fortune",2019,"2010s","Drama",6.56478024477952,4e+06,8277796,4277796,1.069449,6.60205999132796,6.91791471933872,"Intermedia"
"The Father",2020,"2020s","Drama",8.19129977842065,6e+06,21029340,15029340,2.50489,6.77815125038364,7.32282564268841,"Intermedia"
"Love Again",2023,"2020s","Romance",5.91304792406213,9e+06,1e+07,1e+06,0.111111111111111,6.95424250943933,7,"Baja calidad + poco rentable"
"Wall Street: Money Never Sleeps",2010,"2010s","Drama",6.19959531051266,7e+07,134748021,64748021,0.924971728571429,7.84509804001426,8.12952239556497,"Intermedia"
"Swing Vote",2008,"2000s","Comedy",6.10262773416145,2.1e+07,17600000,-3400000,-0.161904761904762,7.32221929473392,7.24551266781415,"Intermedia"
"Death Proof",2007,"2000s","Action",6.99745229015583,2.5e+07,31126421,6126421,0.24505684,7.39794000867204,7.49312918720007,"Intermedia"
"Hachi: A Dog's Tale",2009,"2000s","Drama",8.09425262319376,1.6e+07,46800000,30800000,1.925,7.20411998265593,7.67024585307412,"Intermedia"
"Secretariat",2010,"2010s","Drama",7.16862490467239,3.5e+07,60300000,25300000,0.722857142857143,7.54406804435028,7.78031731214015,"Intermedia"
"Another Round",2020,"2020s","Comedy",7.6930413905188,5150000,21700000,16550000,3.21359223300971,6.71180722904119,7.33645973384853,"Alta calidad + muy rentable"
"Krrish 3",2013,"2010s","Action",5.42585257986692,2e+07,8.4e+07,6.4e+07,3.2,7.30102999566398,7.92427928606188,"Baja calidad + muy rentable"
"Martyrs",2008,"2000s","Horror",6.99289373244579,6500000,1100000,-5400000,-0.830769230769231,6.81291335664286,6.04139268515823,"Intermedia"
"Poltergeist",2015,"2010s","Horror",4.91927104014326,3.5e+07,95682614,60682614,1.73378897142857,7.54406804435028,7.98083303150918,"Intermedia"
"Lightyear",2022,"2020s","Animation",6.10040977832557,2e+08,226425420,26425420,0.1321271,8.30102999566398,8.35492518199507,"Intermedia"
"Strange World",2022,"2020s","Animation",5.70894690479972,1.8e+08,73621640,-106378360,-0.590990888888889,8.25527250510331,7.86700548758793,"Baja calidad + poco rentable"
"Amsterdam",2022,"2020s","Mystery",6.1995795664932,8e+07,31245810,-48754190,-0.609427375,7.90308998699194,7.49479178757186,"Intermedia"
"Fatman",2020,"2020s","Drama",5.90719638189374,2e+07,1651413,-18348587,-0.91742935,7.30102999566398,6.21785569905972,"Baja calidad + poco rentable"
"Becky",2020,"2020s","Thriller",6.10183397938393,5e+06,1045873,-3954127,-0.7908254,6.69897000433602,6.01947895150275,"Intermedia"
"The Rocker",2008,"2000s","Comedy",6.19893801003309,1.5e+07,8762890,-6237110,-0.415807333333333,7.17609125905568,6.94264736005646,"Intermedia"
"The Forever Purge",2021,"2020s","Action",5.41543925813977,1.8e+07,76994245,58994245,3.27745805555556,7.25527250510331,7.88645826467703,"Baja calidad + muy rentable"
"The Warrior's Way",2010,"2010s","Adventure",6.2949901241852,4.2e+07,11100000,-30900000,-0.735714285714286,7.6232492903979,7.04532297878666,"Intermedia"
"RocknRolla",2008,"2000s","Action",7.19619616882762,1.8e+07,25740863,7740863,0.430047944444444,7.25527250510331,7.4106231031688,"Intermedia"
"I Love You, Beth Cooper",2009,"2000s","Comedy",5.41884144842655,1.8e+07,15300000,-2700000,-0.15,7.25527250510331,7.1846914308176,"Baja calidad + poco rentable"
